Price,Close,High,Low,Open,Volume
Ticker,POWERGRID.NS,POWERGRID.NS,POWERGRID.NS,POWERGRID.NS,POWERGRID.NS
Date,,,,,
2021-05-14,104.294189453125,104.81828570301901,102.01553778703222,103.7928896717125,18820793
2021-05-17,104.08911895751953,105.27401607971123,103.49666421516874,105.25123197399792,10996347
2021-05-18,106.23104858398438,109.3072490392734,104.13468831020565,105.22844902153108,52885042
2021-05-19,106.52726745605469,108.46412641480082,105.45630332975146,106.73234911242366,28081040
2021-05-20,104.33976745605469,107.0741568054812,104.08911757152586,106.64120935265339,10707136
2021-05-21,103.884033203125,104.47648174096436,102.99535421511126,103.92960141276286,21702883
2021-05-24,105.2740249633789,106.823517357779,104.0891277411983,104.36256175785199,22028927
2021-05-25,106.1399154663086,106.84629694822574,105.3423851951901,106.18548367965406,9165363
2021-05-26,102.81305694580078,106.55005170368456,102.51683269384267,106.27661773649513,18322114
2021-05-27,104.04352569580078,104.6359741846494,101.74208404921094,103.31436022683455,51194207
2021-05-28,102.74471282958984,105.27402064876206,102.44848235493012,105.27402064876206,15307498
2021-05-31,102.83584594726562,103.26879338469358,101.96995725366436,102.99535322322618,13102261
2021-06-01,102.26618957519531,103.90682449197723,102.03832378623268,103.13207833700226,15733731
2021-06-02,103.65616607666016,103.97518062748865,102.12946417984594,102.17503857014353,7995532
2021-06-03,103.13207244873047,105.47909488604758,102.83584817624285,104.38533421647057,10291328
2021-06-04,103.063720703125,103.97519004789426,102.44848183150195,102.99536220211247,6142487
2021-06-07,107.66661834716797,108.37299987514965,103.40552652735256,103.58781793638762,18058790
2021-06-08,106.66397857666016,108.89706784547585,105.75251558734894,108.89706784547585,22511761
2021-06-09,110.33263397216797,111.88211373442641,106.55005243744365,107.55266426155723,39865778
2021-06-10,110.12754821777344,113.02143833909842,109.48951916365836,113.02143833909842,32690784
2021-06-11,112.24671173095703,113.38604069440038,111.19853155709124,113.38604069440038,29142097
2021-06-14,113.34046936035156,113.84176914546056,110.3326459246774,112.99867068072903,18732629
2021-06-15,112.83915710449219,114.6165026245947,112.58849487713026,114.1835552057526,15026686
2021-06-16,110.35543823242188,112.79359738326225,109.80855783187972,112.4973792564139,30706682
2021-06-17,109.30723571777344,111.22129818555715,107.89446060761342,111.22129818555715,22261167
2021-06-18,106.18547821044922,111.65425693072886,104.86385174137773,111.19852537070555,49278209
2021-06-21,107.02859497070312,107.30202897693124,104.0891237724538,105.68418432130889,11719831
2021-06-22,106.66397857666016,108.00838895839581,105.75251558734894,105.75251558734894,10961545
2021-06-23,105.84368133544922,107.55267471451965,105.72974844351118,107.43874182258163,10721151
2021-06-24,105.34237670898438,106.16269102069245,103.95238560128776,105.84367646544224,12964208
2021-06-25,105.20565032958984,106.09432934344622,104.54484945807769,105.47909668289705,7736431
2021-06-28,105.661376953125,105.95760739807486,105.13729310149496,105.72974162888549,9989595
2021-06-29,107.55265808105469,108.41855287087347,105.57023101292754,106.00316604532887,61089570
2021-06-30,105.91204071044922,108.28184721655788,105.72974314747572,108.07676554884004,17437744
2021-07-01,105.182861328125,106.16268908080873,104.90942735005517,105.98039152042273,15924813
2021-07-02,103.884033203125,105.31958015683082,103.72451974437364,105.1828631654078,9549992
2021-07-05,104.95499420166016,105.22844053870307,104.06631524066148,104.49926266909766,6849185
2021-07-06,104.27140045166016,105.04614655588645,104.04353467762357,104.54484679800973,5343938
2021-07-07,105.25122833251953,105.47909410678885,104.27140055815768,104.27140055815768,7228897
2021-07-08,105.34237670898438,106.25383980255098,104.61319881662544,104.86384869485437,8740010
2021-07-09,104.93220520019531,105.47908548624842,104.81827232237211,105.29678793672791,2990856
2021-07-12,104.36255645751953,105.61581830146875,103.99797366632727,105.13730261537202,5578309
2021-07-13,104.20304107666016,105.68416850754394,104.04352762813673,105.00057123175142,8264289
2021-07-14,104.79549407958984,105.47909138475663,104.11189677442304,104.20304555428044,9228746
2021-07-15,105.00057983398438,105.47909549374009,104.49926770649442,105.27401382169919,5376823
2021-07-16,106.5728530883789,107.78054675806635,105.04615719274597,105.57025347110331,15903784
2021-07-19,106.25384521484375,106.93744256983938,105.50188317934456,106.57284742383368,13725925
2021-07-20,105.41072845458984,107.68938617620836,105.25122735908027,107.05136943166079,14178067
2021-07-22,106.29940795898438,106.86907239217818,104.22583189466077,106.86907239217818,10378326
2021-07-23,106.18547821044922,106.61842566497332,105.75253075592512,106.5272768804667,6660369
2021-07-26,106.04875946044922,107.25645301953452,105.75252900633107,106.3905581248119,12963701
2021-07-27,105.661376953125,107.0285839307704,105.11450899707786,106.18547316726422,10832912
2021-07-28,103.95238494873047,105.91204047760455,103.63337657673753,105.72974291503184,13828088
2021-07-29,101.71928405761719,105.45628522634644,101.56737354151038,103.90679301705326,28609665
2021-07-30,103.99795532226562,105.24361429881108,102.2054097628664,102.72190311228822,34142169
2021-08-02,103.90679168701172,104.5144337436609,102.87379895445716,104.21061271533631,9575755
2021-08-03,106.00315856933594,106.45889014076474,103.96756002278929,104.84864847839103,20959435
2021-08-04,106.48926544189453,107.3095797074616,105.63856412991403,106.73232472567592,23323277
2021-08-05,106.4588851928711,106.79309327472325,105.27398810723075,106.48927224122475,6621382
2021-08-06,106.33737182617188,107.24883501325334,106.0639378150517,106.64119288853236,5340311
2021-08-09,107.21843719482422,107.55264527486288,105.76010613195227,107.55264527486288,16415005
2021-08-10,104.87901306152344,107.00576018996543,104.1194605156513,107.00576018996543,11925263
2021-08-11,107.15766906738281,107.55263885772365,104.84863678059791,105.09168370156887,31279965
2021-08-12,113.62907409667969,114.05441862690378,107.12730849176685,107.55265302199093,58107755
2021-08-13,112.2618637084961,113.81135581158703,111.56307290979805,111.92765565096397,26776843
2021-08-16,109.80091857910156,111.98843995049717,109.6186333731584,111.80614238204429,21308655
2021-08-17,111.35041809082031,111.65423914973114,109.98322332572155,110.01361037661685,15962459
2021-08-18,109.74015808105469,113.0214278126331,109.46672408780226,111.6238460720966,25227527
2021-08-20,108.52485656738281,109.40594486735021,107.58301890363435,107.73492940061068,18720467
2021-08-23,106.73233032226562,109.31480907752606,105.85124191767115,109.07174978099967,13112745
2021-08-24,107.3095932006836,108.95023430062238,106.61080230788616,107.73495009141303,11029463
2021-08-25,106.64118194580078,107.82607902241702,106.36774796273838,107.67416850682471,12001351
2021-08-26,105.1828384399414,106.58042012728266,104.27137534711261,106.58042012728266,12115246
2021-08-27,105.9423828125,106.24620381991325,104.36251604645277,105.60818712185048,8051699
2021-08-30,106.64118194580078,107.15767522631275,105.0005533224076,106.45888438208624,14512401
2021-08-31,106.55001831054688,107.58301709007705,106.3069590469805,106.64116707969772,43248333
2021-09-01,106.73233032226562,108.03876322389924,106.12468826220434,108.03876322389924,11817591
2021-09-02,106.79309844970703,107.00577071095977,105.85124825521767,106.5804261884543,13545023
2021-09-03,106.67156982421875,107.4311224080924,105.9727789745531,106.94500380940947,12286475
2021-09-06,105.79048156738281,107.15767622039682,105.12207776507786,106.76270640369087,13950485
2021-09-07,105.12207794189453,105.82086879377897,104.78786985892515,105.79048174532375,12485031
2021-09-08,106.88441467285156,107.34818853974042,105.24575078404564,105.89503293962292,25370295
2021-09-09,107.2863540649414,107.68829393059849,106.29697233609637,106.6061549126524,5078350
2021-09-13,107.53369903564453,107.78104760472755,106.79165332839551,107.75012431584061,7522483
2021-09-14,107.65736389160156,108.27572900594812,107.28634733912773,107.53369590100044,8434427
2021-09-15,110.00717163085938,110.68737083493964,107.44095353391488,107.59554483396367,20064238
2021-09-16,110.96561431884766,112.32602511368319,110.25450450456658,110.65643176284009,16214883
2021-09-17,110.56368255615234,111.55306417893456,109.29602909589802,111.02745637126931,21219226
2021-09-20,109.45063018798828,110.81102846879091,108.27573390147454,109.57429818418088,7833069
2021-09-21,108.77043151855469,110.31634438101092,108.49215965490991,108.86318880643627,9481007
2021-09-22,109.2960433959961,109.72889398113736,108.70860151892272,108.70860151892272,9165634
2021-09-23,110.22358703613281,110.53276960846418,109.45063060530438,109.45063060530438,10295913
2021-09-24,108.92501068115234,110.99653117014365,108.70858542063141,110.25449811102338,7093411
2021-09-27,108.832275390625,109.543397888005,108.27574419351578,109.14145799116655,5205649
2021-09-28,113.7482681274414,116.80918327106353,108.89410405317767,109.35787793124118,38873626
2021-09-29,120.61213684082031,121.38509333792715,112.82072528544563,113.47001377528424,53686662
2021-09-30,117.42754364013672,122.43629880227748,116.65458720830415,120.5502800763376,23618199
2021-10-01,118.63333892822266,119.65364383363568,117.27294077478517,117.98406313799244,16994903
2021-10-04,118.50968170166016,119.37539541455791,117.52029999292172,118.72610698471685,10757286
2021-10-05,117.45845794677734,120.64304105960596,117.08744136426763,118.50968627467155,17200858
2021-10-06,116.00529479980469,118.81886114757147,115.47968696029623,118.69518057431199,8929507
2021-10-07,116.43817901611328,118.44786603389072,116.00531580234207,118.10776012168998,6733699
2021-10-08,116.0671157836914,117.58211771674452,115.63426527748722,116.87099538740686,8165175
2021-10-11,119.62271881103516,120.64302370164026,117.056513812507,117.48936433304509,12982042
2021-10-12,119.56089782714844,120.36477754494189,118.50968211680717,119.90100368790822,8539966
2021-10-13,123.30200958251953,126.45566923307828,120.055592646218,120.64303448813759,33075614
2021-10-14,126.54844665527344,127.35231390472406,122.5909066727793,123.79671383729162,19185455
2021-10-18,126.02285766601562,129.82579433208204,125.00255236849854,129.73304959831432,38546365
2021-10-19,122.83822631835938,126.64117409693324,121.81792141474153,126.14647699800646,16174177
2021-10-20,120.17926788330078,123.82762489059365,119.5609027153078,123.67303359859541,21909934
2021-10-21,119.99374389648438,122.03434102858742,119.65363808413258,121.35414198455308,16946547
2021-10-22,120.24108123779297,121.81791717769073,118.26231807225052,121.13771812582735,7705870
2021-10-25,119.12804412841797,120.58119965946196,117.79855659039745,120.24109380764135,7862419
2021-10-26,117.73673248291016,119.31355613941928,117.30386930962925,119.0971308431147,8525850
2021-10-27,117.64395904541016,118.63334067893533,116.59274341866531,117.58212505219048,9862679
2021-10-28,114.95408630371094,118.16958011864729,114.55214643167602,117.9222315373434,11095238
2021-10-29,114.428466796875,116.65457864092787,112.10959767168032,115.57243971583702,12988035
2021-11-01,116.09805297851562,116.56182682530064,114.11928959783454,114.15020030588441,5475153
2021-11-02,114.70674896240234,118.26234899762505,114.49032365030594,116.6546019326154,10946890
2021-11-03,113.7482681274414,115.8198015139957,113.16082624749627,114.70673917437463,13957727
2021-11-04,114.428466796875,114.92315132851444,113.9337696845654,114.36662022233368,830214
2021-11-08,116.96377563476562,117.70580881419325,114.15020904981507,116.00530457905586,11947323
2021-11-09,115.35603332519531,117.70581354153666,114.58307682363456,117.70581354153666,10381150
2021-11-10,114.02651977539062,115.32508388748039,113.50091198962446,114.98497807163025,13857851
2021-11-11,112.63520050048828,114.55212970958905,111.7385635967348,114.39753844142496,8851354
2021-11-12,112.5424575805664,113.5936733059186,111.49124185521421,113.5936733059186,9590673
2021-11-15,116.43817901611328,116.71643834015174,112.54247299553705,112.66614101051572,24821341
2021-11-16,116.00529479980469,118.3241640158749,115.3250956792249,116.87100848993836,23206330
2021-11-17,118.13865661621094,119.83916063011223,115.63427294528826,115.63427294528826,18359498
2021-11-18,119.03529357910156,120.24110061166026,118.1386691272678,118.63335370802486,10742933
2021-11-22,120.08650970458984,121.81793719444444,118.72611137732656,120.21019028567744,25095721
2021-11-23,124.8169937133789,125.1570995528119,119.43722234140246,119.49905633566203,19671538
2021-11-24,125.7136459350586,128.27985136361798,124.90976617001257,125.03343417355576,18120478
2021-11-25,126.30108642578125,126.76486030494569,124.44599090912351,125.28078137548516,18537454
2021-11-26,124.9097671508789,126.73393941116012,124.16773396244938,126.17742081017391,12814537
2021-11-29,123.82762145996094,126.14649077569054,122.74548244595378,123.0546650213844,16066147
2021-11-30,127.84697723388672,129.54748116323708,123.85852759549637,123.85852759549637,37739647
2021-12-01,128.125244140625,129.08371508128104,126.57933138516056,128.00157615245593,20332817
2021-12-02,132.63931274414062,133.56686038570805,127.6923919891144,129.2383047250601,33758843
2021-12-03,127.445068359375,133.84514582170496,127.07405174632316,131.80454815958356,47614182
2021-12-06,124.9097671508789,128.61995825437037,124.50782726519964,128.21801836869108,11322446
2021-12-07,127.25955200195312,127.97066185488534,125.00251670428659,125.28077598754953,8049102
2021-12-08,126.64117431640625,128.40351229079863,125.86821796091225,126.8575995798106,8788449
2021-12-09,125.65176391601562,127.66145018118254,124.97156492701585,127.07400845901643,5755422
2021-12-10,125.31170654296875,126.30108831720169,124.81700936551637,126.30108831720169,6164402
2021-12-13,126.39383697509766,129.64025395606419,125.96097382923288,127.07403611211836,21648126
2021-12-14,131.24798583984375,131.80451691784273,125.65177693548839,126.20830801348735,48042035
2021-12-15,129.76393127441406,133.35045437189692,128.4962901963191,131.7736181213013,15207306
2021-12-16,128.74362182617188,130.96974647615755,127.5687380817223,130.72239789497343,13410737
2021-12-17,129.8257598876953,130.16586575685824,126.79578067808224,128.74362086121312,15209414
2021-12-20,129.76393127441406,131.4953588209241,128.31077560895307,130.32046245584027,22539246
2021-12-21,127.75424194335938,130.93882509340654,126.64119218282194,130.75331050964783,17566511
2021-12-22,127.09215545654297,128.00648234164626,124.853613318453,125.98865129842532,14750231
2021-12-23,131.3800506591797,132.16826792114867,127.40744335629017,127.69119643897622,15932489
2021-12-24,129.5198516845703,131.60073737609446,129.1730309881217,131.28545049897966,8975969
2021-12-27,129.9612579345703,130.68642037216935,129.26762931867174,129.5198614051049,8648187
2021-12-28,129.6459503173828,131.56920523642563,128.19563850299008,130.30805783483817,15736206
2021-12-29,129.015380859375,129.83513182898702,127.81728822265558,128.00646547073688,17172943
2021-12-30,129.4883270263672,133.30330364098322,127.15520910227497,129.01539667723577,87481206
2021-12-31,128.8892822265625,130.02430732457566,128.3532970834127,128.63705015065193,9842223
2022-01-03,129.26760864257812,130.49722222731245,128.73162356279792,129.5198406886673,7410054
2022-01-04,132.79881286621094,134.31219224606193,129.5828897021865,130.08735377182157,14784090
2022-01-05,131.5692138671875,133.27175783939327,131.1908721877035,132.4204858532904,9565107
2022-01-06,129.8666534423828,131.60073118493446,129.04691529788246,131.00169127822053,5615931
2022-01-07,129.3937225341797,131.47462094697693,128.952326060704,130.49722654692408,11908249
2022-01-10,128.63705444335938,130.68641928130504,128.29023372377665,130.68641928130504,11085710
2022-01-11,128.54246520996094,129.77209180444058,128.3217669480974,128.98387456274466,7208789
2022-01-12,129.23606872558594,130.3395726497143,128.85772708883846,129.89817621168464,11018139
2022-01-13,131.1593475341797,133.36635578595676,130.24502067578035,130.90711545387958,20522807
2022-01-14,131.00169372558594,132.19978639045172,130.24501037359465,131.12780334123264,14183654
2022-01-17,130.11886596679688,132.13670927995142,129.77205816777658,131.88447726217544,7574539
2022-01-18,129.36224365234375,131.06478812312622,129.0154228609706,130.05587240603072,8475422
2022-01-19,129.0469207763672,130.7809985925364,126.77685783737502,129.89819277485728,13724367
2022-01-20,135.35267639160156,135.79407294494501,129.51986841168747,130.59183880069733,30170343
2022-01-21,135.63641357421875,138.2532972510533,134.31221124047596,134.8797301918103,29509593
2022-01-24,134.94277954101562,137.30743105166425,133.3663452005832,136.45615907364186,12850189
2022-01-25,138.0010223388672,138.8522940870678,133.6500621681115,134.62745632693017,27389035
2022-01-27,135.478759765625,138.28482048784224,133.90232548203835,137.46506952875518,28512473
2022-01-28,132.54660034179688,137.1497939603649,131.94756039635107,137.1497939603649,18932049
2022-01-31,135.82559204101562,136.6768640610518,133.17717452094564,133.6816386664036,19907759
2022-02-01,134.28067016601562,136.86603271252037,133.24023377867945,136.834498894517,8622355
2022-02-02,134.94277954101562,137.3389648700951,134.4698492388859,135.47876465095155,9921099
2022-02-03,133.240234375,135.57335204603046,133.05105712424384,134.9427783155838,4594389
2022-02-04,132.23130798339844,134.53290469737274,131.85296630567586,133.6816327152331,7329263
2022-02-07,134.72207641601562,135.13195189548276,132.42047979659708,133.08258732720208,7869237
2022-02-08,132.45199584960938,135.82556219758703,131.47460159343257,134.9427565515327,9074237
2022-02-09,132.01060485839844,133.46092953659644,131.60072937725073,132.79882200327668,9833985
2022-02-10,133.71315002441406,136.01473362515904,132.4520027016808,132.4520027016808,19180334
2022-02-11,131.03323364257812,133.68163832686528,130.56030331830854,132.54660041699586,20071130
2022-02-14,127.28130340576172,130.49722682684697,126.90296173782025,130.49722682684697,12109375
2022-02-15,128.29022216796875,128.54245422957655,125.48417415885281,127.37589537732798,19046061
2022-02-16,127.22089385986328,130.26693125683911,126.83202680024087,128.71150257487935,20270061
2022-02-17,127.67454528808594,128.87351680724282,127.02645114956773,128.48466296123368,16405551
2022-02-18,126.83202362060547,129.71605058445033,126.54038651870985,127.54493775503407,14600643
2022-02-21,128.41986083984375,128.97073824045233,126.73481865571361,126.83202223160788,10682638
2022-02-22,128.41986083984375,128.61428117714178,124.3044655481674,125.8598809885894,13606058
2022-02-23,128.35504150390625,129.29477267268743,128.06339124822685,128.54946182218433,6493463
2022-02-24,123.85077667236328,127.02644031739986,123.07306904666399,125.73025215089578,13145037
2022-02-25,127.86895751953125,128.25781130081407,124.53127062463241,124.7905108739899,10920938
2022-02-28,135.5488739013672,136.2617747229829,127.05884443920074,127.96616556552584,31938385
2022-03-02,136.6830291748047,138.1412406954772,133.63697942031828,134.6415304087619,20502615
2022-03-03,141.1873016357422,142.15944281733167,136.553426033064,136.553426033064,19805555
2022-03-04,139.37265014648438,140.96047551602447,136.71545362283254,139.95592432435035,12794317
2022-03-07,137.91444396972656,139.46985942164434,135.35446409955185,136.4238221118775,17635653
2022-03-08,137.62277221679688,144.78421691711515,135.9701402605363,138.69213006232283,28410490
2022-03-09,134.86837768554688,139.98832364099985,133.89623654915104,139.4374463008105,22830958
2022-03-10,135.35446166992188,137.0071070398063,134.18790010192347,136.74786674063688,16516553
2022-03-11,137.6876220703125,138.04407919219653,134.64158428252972,135.64613567292173,12992850
2022-03-14,138.30331420898438,138.6921681180074,135.84055080931998,137.6876167663127,12598659
2022-03-15,135.87294006347656,139.37265108170132,134.99801560529767,138.1736663656871,14528285
2022-03-16,135.67849731445312,137.2663357721221,135.41925703712877,136.9098787426126,11933774
2022-03-17,137.1043243408203,137.88203205588596,134.64156126726348,137.39596143759258,28464621
2022-03-21,132.79449462890625,139.9883370923853,132.5352543305222,139.9883370923853,17797415
2022-03-22,135.25723266601562,135.77571321742144,132.24360566568222,132.859289783157,13285297
2022-03-23,136.16455078125,136.48859779081295,134.99798945812734,135.77569700687576,9408783
2022-03-24,136.58583068847656,136.87746775738037,134.80357192504448,136.09976011663144,11188958
2022-03-25,135.87294006347656,136.61825096692866,133.96105442544652,136.58584098549238,9842670
2022-03-28,137.59036254882812,137.88199957690344,134.47950605032884,135.87291079831303,12823578
2022-03-29,136.9423065185547,138.98379265220876,135.90534527449617,138.5949387784418,10470515
2022-03-30,140.7012481689453,141.73819625174045,137.26635682059208,138.1088713692024,54218485
2022-03-31,140.5068359375,140.79847307011516,139.1782374766731,139.69671814077896,10326026
2022-04-01,145.8535919189453,146.30725254410325,140.05314143723135,140.05314143723135,39663961
2022-04-04,147.37660217285156,147.83026277232906,145.20548955733773,146.46926778838818,9907530
2022-04-05,151.03834533691406,152.04288334750177,147.05256371939743,149.02924294472047,17167487
2022-04-06,153.37149047851562,154.53805209230813,149.8069724851593,149.93658604707738,17153675
2022-04-07,149.9365692138672,155.47777911018326,149.0616448053721,152.91779947287296,11913911
2022-04-08,150.74668884277344,151.7188300174072,149.45050060992844,151.00592912644416,6746769
2022-04-11,149.64492797851562,152.65856813332002,148.02469275394424,150.6818758851397,12413822
2022-04-12,151.07073974609375,151.42719679340223,148.15431614796256,148.57557997146105,14769907
2022-04-13,148.73757934570312,152.528926770355,147.4738012659881,152.2696865221936,11015439
2022-04-18,149.77455139160156,150.22822519568098,147.47382513240973,148.73760341664828,19069923
2022-04-19,147.66824340820312,151.23276108759384,146.79331897854533,150.81149727020048,15036942
2022-04-20,147.1173553466797,148.41354349951388,144.8166161011959,147.92747294220106,9814641
2022-04-21,147.27940368652344,148.1867381835204,145.9832153152449,146.53409273593627,11134333
