Price,Close,High,Low,Open,Volume
Ticker,TATASTEEL.NS,TATASTEEL.NS,TATASTEEL.NS,TATASTEEL.NS,TATASTEEL.NS
Date,,,,,
2021-03-25,29.846391677856445,30.157999822507715,28.41009851980182,29.3077821371936,367224000
2021-03-26,31.650007247924805,31.98225301051908,29.930996837011893,30.14561689981838,429122470
2021-03-30,33.01820373535156,33.43093128204346,32.10607623502583,32.192748641967775,284794680
2021-03-31,33.50728225708008,33.988110189336375,32.60960180235831,32.77056528110459,280445850
2021-04-01,35.620452880859375,35.86189813026695,33.80238844770535,33.88493270175768,368420980
2021-04-05,35.81443405151367,36.23128976184317,34.551485597749455,35.577113819154505,305759860
2021-04-06,35.61219787597656,36.42320599373202,35.4182154252233,36.13429797060671,207789200
2021-04-07,36.10747146606445,36.52638969483643,35.686487584185286,35.88666070617325,171132080
2021-04-08,37.90489196777344,39.35975703041011,36.43145492342257,36.485111513522604,530630560
2021-04-09,37.12483596801758,38.38365605517796,36.555273173046764,38.01220068938794,321790690
2021-04-12,35.145816802978516,36.86482756288414,34.807380311099934,36.17763575978658,221355040
2021-04-13,36.27875518798828,36.38606524128654,35.040572438561114,35.57711640732928,204285020
2021-04-15,37.07118606567383,37.62011442811243,36.29938446249638,36.815293867300824,218563570
2021-04-16,36.743072509765625,37.73980996811408,36.577980852169716,37.3023166031557,173985980
2021-04-19,36.65226745605469,37.104204593242876,35.49456663913767,35.89904099331509,191469960
2021-04-20,36.8978385925293,37.382791508651685,36.402563710424076,37.14547445915146,169152930
2021-04-22,38.02871322631836,38.74066756452902,37.02372272842445,37.143414086412434,319028150
2021-04-23,38.20206069946289,39.00275314737261,37.589160040952414,38.375408662141346,247523860
2021-04-26,38.82734298706055,39.45675313026435,38.38572463473844,38.590025905475144,212348580
2021-04-27,40.35443115234375,40.57111371537442,38.97385718805041,39.13894881459096,249045150
2021-04-28,40.092350006103516,40.694931791887484,39.70438513968138,40.65365967072494,204479680
2021-04-29,42.56665802001953,42.79778444727474,40.57112063413766,40.57112063413766,447186470
2021-04-30,42.676025390625,43.443698815214596,41.730879009837565,42.26329787843106,281297380
2021-05-03,43.94516372680664,44.12057418899537,42.03629887450162,42.59141791374649,264841000
2021-05-04,43.90802001953125,44.849038302518906,43.64799965527435,44.34551020225258,249616280
2021-05-05,44.16803741455078,44.919201410943266,43.21257215239149,44.73966593878715,192498390
2021-05-06,45.43716812133789,46.59693451606626,43.02684107746819,43.54275044290546,464345370
2021-05-07,48.7988395690918,49.1971201225184,46.64233886311505,46.8445744703367,540754330
2021-05-10,50.20211410522461,50.72421417993044,49.52730371048808,49.94003124140881,280808840
2021-05-11,50.92644500732422,51.42584489499031,48.573899561482165,49.114571568593384,411083810
2021-05-12,48.66676712036133,51.46093111540527,48.0105287096798,50.845967976848755,308891920
2021-05-14,46.724884033203125,48.90821307933378,46.027373488824296,48.90821307933378,376480320
2021-05-17,47.498748779296875,47.802103774486945,45.54448361659028,46.968395525390044,287534300
2021-05-18,48.701847076416016,49.38078245736379,47.754638179258144,48.49548331761765,245738800
2021-05-19,48.05180358886719,49.0960037283235,47.79384888450106,48.412940174979774,174350260
2021-05-20,45.608455657958984,46.865213409948474,45.31954763960579,46.68361228477719,284462530
2021-05-21,45.94070053100586,46.386447020824114,45.641473700392545,45.97784764625463,141049260
2021-05-24,45.069847106933594,45.7694201767775,44.66124771496263,45.73021370465236,189238420
2021-05-25,45.614646911621094,46.4710584572582,45.400029973608454,45.48051171897085,181137520
2021-05-26,44.66331100463867,45.15239530020131,44.265030424163754,45.007941285232725,154327030
2021-05-27,45.26176834106445,45.8024404381732,44.36821279390979,44.66331148848093,227910320
2021-05-28,45.54448699951172,47.19952544705998,45.29478858149022,46.67948782398413,192085810
2021-05-31,46.45867919921875,46.62376770555167,45.35875986448096,45.89530380778578,154286470
2021-06-01,45.43716812133789,46.349298650428544,44.80157055411674,46.22547914317926,176909250
2021-06-02,46.392635345458984,46.62995555347435,45.56511781993414,45.60638994123998,128625910
2021-06-03,46.30802917480469,47.04062119513817,45.93657690431336,46.619640485779406,121094770
2021-06-04,46.25437545776367,46.58868375879954,45.688937592223105,46.0603930094081,97133470
2021-06-07,46.584556579589844,47.463665068574315,46.454546402418636,46.638210023903454,122185920
2021-06-08,45.858158111572266,46.749647977871284,45.402092785519535,46.749647977871284,108343730
2021-06-09,45.44129943847656,46.55566563464401,45.15032578040553,46.1016628423937,111143380
2021-06-10,45.99641799926758,46.464864612673985,45.51971822102127,45.783863579953085,77767640
2021-06-11,47.80828857421875,48.06624325626694,45.940696046417735,46.547405962412796,174458560
2021-06-14,48.07450485229492,48.64613022334898,47.050939175950745,48.20657753806244,160312640
2021-06-15,48.46659851074219,48.982507971535725,47.880526119007484,48.28912553027475,97681020
2021-06-16,47.13967514038086,48.897895367479116,46.70631310653144,48.24785074227435,175211070
2021-06-17,46.574241638183594,47.84224135009994,46.23245208420594,47.21562502158928,162076870
2021-06-18,46.09109878540039,46.83375261844349,44.316740561180595,46.6269912960087,403470770
2021-06-21,46.675514221191406,46.795775422120606,44.88216847901301,45.150116332491386,130014320
2021-06-22,46.93502426147461,47.72409432840959,46.69028454026022,47.01519517617564,90246340
2021-06-23,46.42022705078125,47.578515334744154,46.32528586314408,47.28103337605804,78063360
2021-06-24,46.97089385986328,47.28103746044336,46.35060665870312,46.626992388083025,72394700
2021-06-25,49.1693229675293,49.36975509005501,47.68190021518133,47.892882074540545,180227700
2021-06-28,49.960506439208984,50.17148830489878,49.0743832471774,49.53854270782939,116603350
2021-06-29,49.47735595703125,50.29807528235902,49.18198263403196,49.98160248514788,78037590
2021-06-30,49.226287841796875,50.25587710270988,49.06593957199228,49.836025272585495,80432670
2021-07-01,49.09758758544922,49.65668819857208,48.79799052632307,49.44992688759255,56149280
2021-07-02,47.93507385253906,49.234722771735086,47.69033414321109,49.20096490438073,75734070
2021-07-05,48.81487274169922,49.02374594558164,47.935078756973226,48.357042484093284,76799000
2021-07-06,49.25371551513672,49.707328454408916,48.53637846514837,48.89082645145007,91468350
2021-07-07,51.422607421875,51.69055528332685,48.88449592408072,49.283251507493276,167456260
2021-07-08,50.20313262939453,51.901537235646046,49.84235545387269,51.69055537696456,124105850
2021-07-09,52.29607009887695,52.496505431722326,50.12928881855393,50.298071722993654,178593560
2021-07-12,51.7728385925293,53.104133616502914,51.409949535110876,52.78766082591669,166477750
2021-07-13,51.848793029785156,52.46908022446078,51.61038249350197,52.2391107655533,79155280
2021-07-14,52.52182388305664,52.64841106538621,51.437377269195636,51.98381950500493,83413880
2021-07-15,52.99653625488281,53.41217079487415,52.22645050048172,52.580901714891475,96555510
2021-07-16,53.945953369140625,54.06621457700471,53.12734270590906,53.36575324262558,84969250
2021-07-19,53.43748474121094,54.47129455776726,52.901592238349814,53.12523249275629,89046290
2021-07-20,52.04289245605469,53.68644286731081,51.69055315353155,53.6737812520993,85799400
2021-07-22,53.715980529785156,53.92485050181785,52.661071275227926,52.7032670015447,78940240
2021-07-23,54.070430755615234,54.66540114534826,53.7581785046176,53.9839274204848,86418650
2021-07-26,54.768775939941406,55.203398022129015,53.929069104860666,54.39111663753979,86784330
2021-07-27,56.14860534667969,56.311059066503496,55.19496318622057,55.488231072175736,103413820
2021-07-28,57.598045349121094,57.80691532133618,55.11689671986623,56.20556384415857,128351250
2021-07-29,61.54762268066406,62.52657507109115,57.72463276642645,58.02000605497537,300610410
2021-07-30,60.522247314453125,62.14259273321057,60.247973498900215,61.423143888756215,140492650
2021-08-02,59.498992919921875,61.05814542605371,59.30699866590959,61.015952919714046,97689200
2021-08-03,59.37873077392578,59.95471352677125,58.667722988831045,59.66566299161479,86405600
2021-08-04,59.75850296020508,61.10035100513862,59.29012294999088,59.91885124220899,112894350
2021-08-05,61.04127502441406,61.18474114803557,58.54746782268921,59.720526482710824,162217990
2021-08-06,60.29228210449219,61.48011097279214,60.172027341080515,61.142538718634064,96740250
2021-08-09,59.589717864990234,60.89991343060908,59.30277918338187,60.50959569656262,78594930
2021-08-10,57.9609375,59.83445746842377,57.69088097365593,59.58127665806444,84516230
2021-08-11,60.18046569824219,60.328155580642544,58.40821930271591,58.65295904113775,145353570
2021-08-12,60.566558837890625,60.96109385165746,59.77326505278416,60.5939875074945,109431080
2021-08-13,61.67631912231445,62.30715920903342,58.68038082505315,59.285897682227784,289698720
2021-08-16,64.11316680908203,64.75032969010083,62.12149759268387,62.61941167745581,271144880
2021-08-17,63.450687408447266,64.72923706353845,62.94644407226798,64.1131735904834,189709230
2021-08-18,63.31354522705078,64.09206880102172,62.796643536246066,63.693316436038394,123317450
2021-08-20,58.04533004760742,61.05815084193265,57.505216984773334,60.97587126214631,273400690
2021-08-23,57.330101013183594,59.48844124033591,55.30889126356782,59.15931006601377,229257290
2021-08-24,59.27112579345703,59.918841576907056,58.10439649494584,58.31537833148424,176075790
2021-08-25,58.661399841308594,60.1720307749153,58.262641023906205,59.834458501493,125650100
2021-08-26,58.02212142944336,58.853390445005395,57.59804584472245,58.66983082450241,91578980
2021-08-27,58.406105041503906,58.84073359347233,58.05588082249482,58.18879398484737,73940810
2021-08-30,60.788089752197266,60.97375481087194,58.99052670337045,59.03271921028871,134443870
2021-08-31,61.195289611816406,61.56450788910563,60.425207064058625,60.97376122090519,247521080
2021-09-01,59.547515869140625,61.41681842662148,59.370291886036654,61.237482564627115,88128970
2021-09-02,60.1340446472168,60.42520063077991,59.49688177730476,59.53908072282162,61480460
2021-09-03,60.91679382324219,61.309216986280646,59.76905200731863,60.2564195813659,84523820
2021-09-06,60.63618087768555,61.26702097160971,60.05176348579546,61.058144567076056,69586760
2021-09-07,60.28595733642578,61.564506950627724,59.94627961705246,60.93156134206614,63527170
2021-09-08,60.33448028564453,60.87459330998609,59.859771120126396,60.172026578027506,46762240
2021-09-09,61.058143615722656,61.26702001700179,59.91884295985083,59.91884295985083,53130300
2021-09-13,61.752281188964844,62.11305836715306,60.61508587171247,61.05814906594918,56702080
2021-09-14,61.28178405761719,62.28184236752298,61.14253526918335,62.28184236752298,55037670
2021-09-15,61.39993667602539,61.76282572152287,60.948438857721605,61.281787353180185,44174640
2021-09-16,60.625633239746094,62.10883532297828,60.39355192714227,61.60669751170496,56067970
2021-09-17,58.47995376586914,60.77543756459895,57.38706921362239,60.636188756368384,195720300
2021-09-20,52.87627029418945,57.04527371665962,52.63364245406543,56.965099583357485,282384120
2021-09-21,54.52614974975586,54.7244732035597,52.023904883623565,53.08303467049423,255935400
2021-09-22,55.10001754760742,55.61481374707307,54.142158200909236,54.8299610526955,111242470
2021-09-23,55.64434814453125,56.519927927101136,55.11056434953176,56.121169160929725,99462510
2021-09-24,53.67800521850586,55.86799476813386,53.102025633709104,55.69921185313203,132866160
2021-09-27,53.61049270629883,54.378463339951566,53.211737113776806,53.67378468977237,86688770
2021-09-28,54.05144500732422,54.72025391988768,53.29402087763606,53.734972206909106,81007360
2021-09-29,54.66750717163086,55.26880676605497,53.471243619751796,53.58939294737799,94945770
2021-09-30,54.386905670166016,55.54730594405235,54.17381192313709,54.98187608314509,75145680
2021-10-01,54.764564514160156,55.31944785203916,53.37841210897774,53.80037584106452,90374700
2021-10-04,55.87432098388672,56.0262281747417,54.0282297804814,54.76456082161085,96902370
2021-10-05,55.56629180908203,56.235107142756696,55.28357688743274,55.44603060280164,57952160
2021-10-06,54.007137298583984,56.06210183775903,53.722313710335385,55.69499545032824,86316930
2021-10-07,54.399559020996094,55.14221280947802,54.16114850210974,54.644298737788496,46033670
2021-10-08,54.90380859375,56.714030015618846,54.701261383946125,54.93967190224411,107220150
2021-10-11,55.41227722167969,56.00935303545438,54.77089058273598,55.06626389058663,63496580
2021-10-12,56.08319854736328,56.332155592344314,55.0662644554377,55.41227779008004,60970190
2021-10-13,57.146541595458984,58.08541341648245,55.61692316167918,55.93129050083807,132857180
2021-10-14,58.02212142944336,58.67827190144231,57.13388319285602,57.977810604500306,82273710
2021-10-18,59.54118728637695,60.119281945320196,58.69937174827063,59.8344551543454,109232300
2021-10-19,57.67822265625,60.195234733033395,57.28368760317808,59.961047955986395,87569240
2021-10-20,56.6823844909668,58.062207590290875,55.97981132609255,57.89341824740356,69757740
2021-10-21,55.47557067871094,57.296345157256745,54.420661380703436,57.24781701163246,83575730
2021-10-22,54.69704818725586,55.89542362829913,53.63158913125668,55.69921204025283,80712890
2021-10-25,54.572566986083984,55.53042640357164,53.47335011310397,54.93967335071778,64185010
2021-10-26,56.6971549987793,57.00729857653861,54.91646766559256,54.981871524150534,77228750
2021-10-27,55.95871353149414,57.03682760076874,55.75194901854285,56.79631166076639,72418040
2021-10-28,54.838409423828125,55.528317807481756,54.47973767629605,55.484013418461394,93076820
2021-10-29,55.52831268310547,56.27729566255228,54.433316384921056,54.44386290178172,79147600
2021-11-01,57.59383010864258,57.931395931654706,56.12117441692904,56.543138134349554,96875330
2021-11-02,55.4312629699707,57.809026067305005,55.31100177192575,57.809026067305005,72161370
2021-11-03,55.954498291015625,56.205567224009606,55.36163976887837,55.90175282506992,57302440
2021-11-04,55.94816970825195,56.33215824983906,55.8722193270091,56.16337533241788,6744340
2021-11-08,56.68027877807617,56.86594385612229,55.11268501016186,56.58111704042226,54936670
2021-11-09,56.37223815917969,57.399718686413635,56.07264111435751,56.6633941276063,47565160
2021-11-10,54.794097900390625,56.07897667491062,54.31095406939281,56.03678416545503,118804170
2021-11-11,54.838409423828125,55.88909499538727,54.36370022550039,55.06204968661452,136638600
2021-11-12,54.31727981567383,56.543135755978874,53.63580612278855,56.543135755978874,232395580
2021-11-15,52.553470611572266,54.81308452405206,52.38679635906715,54.64430161190985,121082150
2021-11-16,51.85089874267578,53.21173426233354,51.63569957174207,52.55346869553334,123148800
2021-11-17,51.481685638427734,52.213792994809786,51.27281564466287,51.69055885152049,87802040
2021-11-18,50.070213317871094,51.82980114367946,49.87610718623326,51.63147769303069,101083510
2021-11-22,49.16088104248047,50.50061711403683,48.35704068727771,50.13350752612517,96210010
2021-11-23,50.3001823425293,51.0154106669332,49.16509898842348,49.28746884460787,93829630
2021-11-24,49.728424072265625,50.760125245409704,49.41828047856025,50.65252565508798,67671010
2021-11-25,49.52376937866211,50.07021482379776,49.20096740160467,49.791717232980126,47502860
2021-11-26,46.93502426147461,48.92669024220088,46.67973480378368,48.85917772354066,106455260
2021-11-29,47.03840255737305,47.97727114089266,45.363206162406975,46.93502351180588,93929910
2021-11-30,45.20075607299805,47.59328965773995,44.85474594197362,46.878061261687655,133559840
2021-12-01,45.67967987060547,46.28941729749002,45.00242992475727,46.07843544432128,93791140
2021-12-02,46.93924331665039,47.09115051341364,45.318904176946035,45.698672168854145,91286810
2021-12-03,47.175540924072266,47.859120028379586,46.510946193484436,47.04895053177152,100737840
2021-12-06,46.78733444213867,48.146058087060915,46.508840070944395,47.00675737151849,82159400
2021-12-07,48.475189208984375,48.76001599722342,47.30213062568821,47.306351164144495,85053900
2021-12-08,49.49634552001953,49.66512843213552,48.48363195068518,48.905595669630515,74485010
2021-12-09,49.65879821777344,49.87610927103743,48.905594668918546,49.87610927103743,52123940
2021-12-10,49.791717529296875,50.167264971759764,49.26848343294311,49.5153318157309,48121300
2021-12-13,49.17143249511719,50.59345141125708,49.0174166364781,50.129291956339216,53537780
2021-12-14,49.25160598754883,49.703107039854615,48.39923746904367,48.90348398642876,53522640
2021-12-15,48.69672393798828,49.60605526463917,48.48363341245423,49.37186526479063,44308330
2021-12-16,48.66085433959961,49.319116689319934,48.25366090948681,49.116575913711024,42460080
2021-12-17,47.770511627197266,48.899265848734146,47.47091777688027,48.69461319010538,47435020
2021-12-20,45.27459716796875,47.141787941576986,44.98344438643247,47.13334686424101,73526500
2021-12-21,46.63120651245117,47.43926733443366,45.783058626348634,45.99404046333642,70268490
2021-12-22,47.63337326049805,47.724093910881926,46.83797078317388,47.04895263354854,43669170
2021-12-23,47.58273696899414,48.39079785093554,47.26837284959838,48.01947094924207,46214780
2021-12-24,47.06793975830078,47.82747569981,46.57846354436069,47.68400636893492,40936300
2021-12-27,47.33589172363281,47.45826159259174,46.51517239125419,46.88228199813097,27588510
2021-12-28,47.57429885864258,47.745193643282946,47.3443261937947,47.55530804531665,28807810
2021-12-29,47.1016960144043,47.54053863010751,46.75357726440282,47.25993239519177,41935200
2021-12-30,46.45820236206055,47.555307329597476,46.3738109104529,47.171322039656935,41140930
2021-12-31,46.89915084838867,47.40761784514164,46.52782397645798,46.626985696798265,36870210
2022-01-03,48.20724105834961,48.56801819652135,47.04894961514449,47.04894961514449,38658030
2022-01-04,48.475189208984375,48.935131320892104,47.95617565532654,48.65241641154499,59757310
2022-01-05,49.69044494628906,49.8254731980727,48.15660603449075,48.39923386807264,61861760
2022-01-06,49.08492660522461,49.91830749651377,48.760015969482225,49.454144846413826,53354000
2022-01-07,48.962562561035156,49.53854214642917,48.4351079027881,49.167212006653486,39738570
2022-01-10,49.32966613769531,49.51321931814274,48.68828272624309,49.15877135323356,38225000
2022-01-11,47.692447662353516,49.06171780348793,46.96456092637481,48.89082302070387,96978850
2022-01-12,48.40768051147461,48.55958771461618,47.783172763078404,48.09753690667122,50358430
2022-01-13,51.528099060058594,51.71165546844756,48.616548731599465,48.69461420938722,157231160
2022-01-14,51.20951461791992,51.74540709757331,50.89304184459856,51.18419782623902,52679070
2022-01-17,51.890987396240234,52.534482707811904,50.22845254226033,51.26859155822607,89696070
2022-01-18,50.4183349609375,52.059773561793534,50.21368230073703,51.901537167988685,58408970
2022-01-19,51.04072570800781,51.5175435014854,49.91830400729853,50.46685485284022,73043210
2022-01-20,50.918357849121094,51.648356451467926,50.50905255352727,51.061827178192495,59205970
2022-01-21,49.357093811035156,50.81708780621506,48.79377266576445,50.63564328898975,71662670
2022-01-24,46.38225173950195,49.101807810153396,45.99404588631119,48.94779195240457,83920760
2022-01-25,46.79999542236328,47.30213003525583,45.86956469301225,46.192366665345865,57330630
2022-01-27,45.924415588378906,46.56158163080029,44.78300308962689,45.99403998017276,90566560
2022-01-28,45.76829528808594,47.50256650847846,45.612170765425795,46.662859571431824,78648930
2022-01-31,45.80626678466797,47.03207074320992,45.59317628814033,46.83374730123006,55709390
2022-02-01,49.2579345703125,49.557528421900095,45.84213777936585,46.62277000891975,170752680
2022-02-02,49.26426696777344,49.78750110738981,48.87606109706864,49.78750110738981,75247340
2022-02-03,49.226287841796875,49.86345072453027,48.369698808211986,48.65241693995728,65140900
2022-02-04,49.635589599609375,50.54070355220012,49.38030336019077,49.53009867306307,93174180
2022-02-07,49.91830825805664,51.251711909671776,48.98998616302205,49.298021088303365,145105250
2022-02-08,51.46269226074219,51.58084158117928,49.4330479020096,50.42466194919521,140839840
2022-02-09,51.578731536865234,52.0703196185288,50.9795438739769,51.94372922470058,73520600
2022-02-10,52.675838470458984,52.92479872924517,51.732749336837166,51.901535461879526,93920570
2022-02-11,52.93323516845703,53.376298332405426,52.03234178540329,52.2813020375186,96762260
2022-02-14,50.08076095581055,51.80659417152766,49.79593738847675,51.48379219695281,80216130
2022-02-15,50.96266555786133,51.14199819540951,48.59122844927266,50.50272345941646,101889210
2022-02-16,50.289634704589844,51.390960236870754,50.06599445508096,51.26859037558092,66092140
2022-02-17,50.25376892089844,51.03650980578452,50.051224922129805,50.68206183209897,56557920
2022-02-18,50.2474365234375,50.846624185180296,49.91830536330632,50.08708826231799,47251200
2022-02-21,49.869781494140625,50.72003813710222,49.55542058136976,50.12929150129345,49787320
2022-02-22,48.04901123046875,49.228399086528356,47.22829190206185,48.863401360453906,93858570
2022-02-23,48.061668395996094,48.63553931326924,47.85068653580237,48.44143638821034,49608380
2022-02-24,45.318904876708984,47.257828715357434,45.02774887519578,46.16283232983456,121268670
2022-02-25,48.32961654663086,48.55536546432728,46.23034444978453,46.31895644527238,92128860
2022-02-28,51.51122283935547,51.690558718559174,47.64814527225683,47.850689286188924,176054460
2022-03-02,54.4058837890625,54.838400406276456,51.41838350553623,51.51121280704247,248475320
2022-03-03,54.994529724121094,56.06420924754615,54.58733629941304,55.1084617258005,174503380
2022-03-04,53.88898849487305,55.692884115381766,53.71598503666067,54.95655945429139,162829230
2022-03-07,54.51349639892578,54.93123637923927,53.33621718236581,53.83835184196351,110400010
2022-03-08,53.56829071044922,54.60210049318327,52.49228520135761,54.55990798615328,91078220
2022-03-09,52.971214294433594,53.876325008784946,52.68638751097883,53.75395515022877,69348880
2022-03-10,55.222389221191406,55.43759483618919,52.365696292343934,53.0767073399679,136740620
2022-03-11,54.92701721191406,56.538921729072285,54.694935875849986,55.488229737794285,118822990
2022-03-14,54.72869110107422,55.34897826082002,53.91430102387865,55.06626335188192,52780820
2022-03-15,52.059776306152344,54.55991274779596,51.81714844392573,54.50927272082326,96143130
2022-03-16,53.38896179199219,53.6400307274216,52.33194058381717,52.53448459151761,63024510
2022-03-17,55.00086212158203,55.60637903535598,53.63580921685338,53.800374811672285,106239760
2022-03-21,54.979759216308594,56.28995469477518,54.62319937667833,55.19285294400557,84227630
2022-03-22,54.939674377441406,56.12117406657403,54.351033192491066,55.699210351787755,81795880
2022-03-23,56.16337203979492,56.872267977790976,54.532479992505294,55.86799229364136,130552380
2022-03-24,56.988304138183594,57.36596345068618,55.95027704683516,56.16125889581794,94605270
2022-03-25,56.49883270263672,57.64024530980237,56.27096869379401,57.17186533457594,69457440
2022-03-28,56.49883270263672,57.176082653756275,56.01989977147661,56.543137089323544,46554910
2022-03-29,56.317386627197266,56.80264877082619,55.99458463732324,56.7119216771927,43202370
2022-03-30,55.19496154785156,56.35536178297726,54.85528384230573,56.33215686882935,58483160
2022-03-31,55.159095764160156,55.71819638283224,54.85949870206042,55.19285363303443,40067950
2022-04-01,55.57684326171875,56.58111251656908,55.085251932288884,55.27724619361526,55321590
2022-04-04,56.62331008911133,57.133882561870465,55.465021789791315,55.57684191305304,69670320
2022-04-05,56.749900817871094,57.302672239429455,56.089526591519785,56.89969612983302,63296420
2022-04-06,57.84067153930664,58.5137041401851,56.83006669857878,56.965098169980514,114097540
2022-04-07,56.94400405883789,58.27319367113601,56.58533875163786,58.10440431599287,55650640
2022-04-08,57.84067153930664,58.228877361604205,57.22882547632302,57.42714892578498,52287710
2022-04-11,57.2984504699707,58.39977603218424,57.0916923687611,57.838569952910724,44778820
2022-04-12,55.709754943847656,57.384951348746235,54.690715440865496,57.09168992520575,69191680
2022-04-13,55.67810821533203,56.79631586922695,55.48822584049101,56.33004135085738,44937800
2022-04-18,56.50516128540039,57.304777870594236,56.07264462455494,56.20134690268877,80700420
2022-04-19,55.97770690917969,57.66766717722635,55.235046664209484,57.074808684054915,64772190
2022-04-20,55.45658493041992,56.393344933332564,54.9839811708915,56.10851812565612,54100210
